"Date";"H";"Datenum"
"1819-02-16";1;1008
"1819-02-17";0.92;1009
"1819-02-18";0.84;1010
"1819-02-19";0.67;1011
"1819-02-20";0.67;1012
"1819-02-21";1.17;1013
"1819-02-22";1.17;1014
"1819-02-23";1.25;1015
"1819-02-24";2;1016
"1819-02-25";1.92;1017
"1819-02-26";1.67;1018
"1819-02-27";1.58;1019
"1819-02-28";1.5;1020
"1819-03-01";1.5;1021
"1819-03-02";1.5;1022
"1819-03-03";1.84;1023
"1819-03-04";1.58;1024
"1819-03-05";1.41;1025
"1819-03-06";1.25;1026
"1819-03-07";1.08;1027
"1819-03-08";0.92;1028
"1819-03-09";0.84;1029
"1819-03-10";0.75;1030
"1819-03-11";0.67;1031
"1819-03-12";0.67;1032
"1819-03-13";0.58;1033
"1819-03-14";0.58;1034
"1819-03-15";0.5;1035
"1819-03-16";0.5;1036
"1819-03-17";0.5;1037
"1819-03-18";0.5;1038
"1819-03-19";0.5;1039
"1819-03-20";0.5;1040
"1819-03-21";0.5;1041
"1819-03-22";0.5;1042
"1819-03-23";0.41;1043
"1819-03-24";0.41;1044
"1819-03-25";0.41;1045
"1819-03-26";0.41;1046
"1819-03-27";0.41;1047
"1819-03-28";0.58;1048
"1819-03-29";0.92;1049
"1819-03-30";0.92;1050
"1819-03-31";1;1051
"1819-04-01";1;1052
"1819-04-02";1;1053
"1819-04-03";0.92;1054
"1819-04-04";0.92;1055
"1819-04-05";0.92;1056
"1819-04-06";0.84;1057
"1819-04-07";0.75;1058
"1819-04-08";0.67;1059
"1819-04-09";0.67;1060
"1819-04-10";0.67;1061
"1819-04-11";0.67;1062
"1819-04-12";0.67;1063
"1819-04-13";0.67;1064
"1819-04-14";1.5;1065
"1819-04-15";3.25;1066
"1819-04-16";1.92;1067
"1819-04-17";3.17;1068
"1819-04-18";2.92;1069
"1819-04-19";2;1070
"1819-04-20";1.92;1071
"1819-04-21";1.38;1072
"1819-04-22";1.17;1073
"1819-04-23";1.17;1074
"1819-04-24";1.41;1075
"1819-04-25";2.92;1076
"1819-04-26";2.25;1077
"1819-04-27";2.08;1078
"1819-04-28";1.58;1079
"1819-04-29";1.25;1080
"1819-04-30";1.17;1081
"1819-05-01";1;1082
"1819-05-02";0.92;1083
"1819-05-03";0.84;1084
"1819-05-04";0.75;1085
"1819-05-05";1.17;1086
"1819-05-06";1.08;1087
"1819-05-07";1;1088
"1819-05-08";0.92;1089
"1819-05-09";0.84;1090
"1819-05-10";0.75;1091
"1819-05-11";0.75;1092
"1819-05-12";0.75;1093
"1819-05-13";0.67;1094
"1819-05-14";0.58;1095
"1819-05-15";0.5;1096
"1819-05-16";0.5;1097
"1819-05-17";0.5;1098
"1819-05-18";0.58;1099
"1819-05-19";0.58;1100
"1819-05-20";0.5;1101
"1819-05-21";0.84;1102
"1819-05-22";1;1103
"1819-05-23";1.33;1104
"1819-05-24";0.84;1105
"1819-05-25";0.84;1106
"1819-05-26";1.33;1107
"1819-05-27";1;1108
"1819-05-28";1.08;1109
"1819-05-29";1.25;1110
"1819-05-30";2.92;1111
"1819-05-31";1.92;1112
"1819-06-01";1.41;1113
"1819-06-02";1.25;1114
"1819-06-03";1.17;1115
"1819-06-04";1;1116
"1819-06-05";1;1117
"1819-06-06";0.92;1118
"1819-06-07";0.92;1119
"1819-06-08";0.92;1120
"1819-06-09";1.25;1121
"1819-06-10";2.33;1122
"1819-06-11";2.25;1123
"1819-06-12";2;1124
"1819-06-13";1.92;1125
"1819-06-14";1.33;1126
"1819-06-15";1.17;1127
"1819-06-16";1.08;1128
"1819-06-17";1;1129
"1819-06-18";1.08;1130
"1819-06-19";1.67;1131
"1819-06-20";2.17;1132
"1819-06-21";2.25;1133
"1819-06-22";2;1134
"1819-06-23";2.25;1135
"1819-06-24";2.33;1136
"1819-06-25";2.08;1137
"1819-06-26";1.84;1138
"1819-06-27";1.5;1139
"1819-06-28";1.33;1140
"1819-06-29";1.25;1141
"1819-06-30";1.17;1142
"1819-07-01";1.08;1143
"1819-07-02";1.08;1144
"1819-07-03";1;1145
"1819-07-04";1.33;1146
"1819-07-05";2;1147
"1819-07-06";1.67;1148
"1819-07-07";1.5;1149
"1819-07-08";1.41;1150
"1819-07-09";1.33;1151
"1819-07-10";1.25;1152
"1819-07-11";1.08;1153
"1819-07-12";1;1154
"1819-07-13";1;1155
"1819-07-14";0.92;1156
"1819-07-15";0.84;1157
"1819-07-16";0.84;1158
"1819-07-17";0.75;1159
"1819-07-18";0.75;1160
"1819-07-19";0.67;1161
"1819-07-20";0.67;1162
"1819-07-21";1.25;1163
"1819-07-22";1;1164
"1819-07-23";1.25;1165
"1819-07-24";1.33;1166
"1819-07-25";1.41;1167
"1819-07-26";1.17;1168
"1819-07-27";1;1169
"1819-07-28";0.92;1170
"1819-07-29";0.92;1171
"1819-07-30";0.92;1172
"1819-07-31";1;1173
"1819-08-01";1;1174
"1819-08-02";1.08;1175
"1819-08-03";1;1176
"1819-08-04";0.92;1177
"1819-08-05";0.92;1178
"1819-08-06";1;1179
"1819-08-07";1.08;1180
"1819-08-08";1.08;1181
"1819-08-09";1;1182
"1819-08-10";1;1183
"1819-08-11";0.92;1184
"1819-08-12";0.92;1185
"1819-08-13";0.84;1186
"1819-08-14";0.75;1187
"1819-08-15";0.75;1188
"1819-08-16";0.67;1189
"1819-08-17";0.67;1190
"1819-08-18";0.67;1191
"1819-08-19";0.58;1192
"1819-08-20";0.58;1193
"1819-08-21";0.58;1194
"1819-08-22";0.58;1195
"1819-08-23";0.58;1196
"1819-08-24";0.58;1197
"1819-08-25";0.58;1198
"1819-08-26";0.5;1199
"1819-08-27";0.5;1200
"1819-08-28";0.5;1201
"1819-08-29";0.58;1202
"1819-08-30";0.58;1203
"1819-08-31";1.84;1204
"1819-09-01";1;1205
"1819-09-02";0.84;1206
"1819-09-03";0.75;1207
"1819-09-04";0.75;1208
"1819-09-05";0.75;1209
"1819-09-06";0.75;1210
"1819-09-07";0.67;1211
"1819-09-08";0.58;1212
"1819-09-09";0.58;1213
"1819-09-10";0.58;1214
"1819-09-11";0.5;1215
"1819-09-12";0.5;1216
"1819-09-13";0.41;1217
"1819-09-14";0.41;1218
"1819-09-15";0.5;1219
"1819-09-16";0.5;1220
"1819-09-17";0.58;1221
"1819-09-18";0.67;1222
"1819-09-19";0.67;1223
"1819-09-20";0.67;1224
"1819-09-21";0.5;1225
"1819-09-22";0.41;1226
"1819-09-23";0.33;1227
"1819-09-24";0.33;1228
"1819-09-25";1.08;1229
"1819-09-26";0.75;1230
"1819-09-27";0.5;1231
"1819-09-28";0.41;1232
"1819-09-29";0.41;1233
"1819-09-30";0.75;1234
"1819-10-01";0.5;1235
"1819-10-02";0.41;1236
"1819-10-03";0.33;1237
"1819-10-04";0.41;1238
"1819-10-05";2.33;1239
"1819-10-06";1.67;1240
"1819-10-07";1.25;1241
"1819-10-08";1;1242
"1819-10-09";0.84;1243
"1819-10-10";0.67;1244
"1819-10-11";0.5;1245
"1819-10-12";0.41;1246
"1819-10-13";0.33;1247
"1819-10-14";0.33;1248
"1819-10-15";0.25;1249
"1819-10-16";0.25;1250
"1819-10-17";0.33;1251
"1819-10-18";0.33;1252
"1819-10-19";0.25;1253
"1819-10-20";0.25;1254
"1819-10-21";0.33;1255
"1819-10-22";0.33;1256
"1819-10-23";0.41;1257
"1819-10-24";0.33;1258
"1819-10-25";0.33;1259
"1819-10-26";1.67;1260
"1819-10-27";1.08;1261
"1819-10-28";1.25;1262
"1819-10-29";1.5;1263
"1819-10-30";1.33;1264
"1819-10-31";3.58;1265
"1819-11-01";2.58;1266
"1819-11-02";2.08;1267
"1819-11-03";2;1268
"1819-11-04";2.08;1269
"1819-11-05";2.67;1270
"1819-11-06";2.41;1271
"1819-11-07";2.33;1272
"1819-11-08";2.17;1273
"1819-11-09";1.92;1274
"1819-11-10";1.67;1275
"1819-11-11";1.84;1276
"1819-11-12";1.88;1277
"1819-11-13";2.08;1278
"1819-11-14";3.33;1279
"1819-11-15";2.67;1280
"1819-11-16";2.5;1281
"1819-11-17";2.67;1282
"1819-11-18";4.67;1283
"1819-11-19";3.84;1284
"1819-11-20";3.5;1285
"1819-11-21";2.92;1286
"1819-11-22";2.5;1287
"1819-11-23";2.41;1288
"1819-11-24";2.33;1289
"1819-11-25";2.17;1290
"1819-11-26";2;1291
"1819-11-27";1.92;1292
"1819-11-28";1.84;1293
"1819-11-29";1.75;1294
"1819-11-30";1.67;1295
"1819-12-01";1.58;1296
"1819-12-02";1.58;1297
"1819-12-03";1.5;1298
"1819-12-04";1.41;1299
"1819-12-05";1.41;1300
"1819-12-06";2.17;1301
"1819-12-07";2.58;1302
"1819-12-08";1.92;1303
"1819-12-09";1.67;1304
"1819-12-10";1.5;1305
"1819-12-11";1.33;1306
"1819-12-12";1.25;1307
"1819-12-13";1.17;1308
"1819-12-14";1.08;1309
"1819-12-15";1.08;1310
"1819-12-16";1.17;1311
"1819-12-17";1.33;1312
"1819-12-18";1.17;1313
"1819-12-19";1.17;1314
"1819-12-20";1.41;1315
"1819-12-21";2.33;1316
"1819-12-22";3;1317
"1819-12-23";3.33;1318
"1819-12-24";3.33;1319
"1819-12-25";3.84;1320
"1819-12-26";3.33;1321
"1819-12-27";3.25;1322
"1819-12-28";3.17;1323
"1819-12-29";3.08;1324
"1819-12-30";3;1325
"1819-12-31";2.92;1326
"1820-01-01";2.84;1327
"1820-01-02";2.67;1328
"1820-01-03";2.5;1329
"1820-01-04";2.33;1330
"1820-01-05";2.41;1331
"1820-01-06";2.92;1332
"1820-01-07";2.5;1333
"1820-01-08";2.25;1334
"1820-01-09";2;1335
"1820-01-10";1.92;1336
"1820-01-11";4.41;1337
"1820-01-12";3.84;1338
"1820-01-13";3.33;1339
"1820-01-14";3.33;1340
"1820-01-15";3.25;1341
"1820-01-16";3.75;1342
"1820-01-17";4.08;1343
"1820-01-18";4.08;1344
"1820-01-19";4.67;1345
"1820-01-20";4;1346
"1820-01-21";3.67;1347
"1820-01-22";2.84;1348
"1820-01-23";2.92;1349
"1820-01-24";2.67;1350
"1820-01-25";3;1351
"1820-01-26";2.41;1352
"1820-01-27";2.41;1353
"1820-01-28";2.25;1354
"1820-01-29";2.17;1355
"1820-01-30";2.08;1356
"1820-01-31";2;1357
"1820-02-01";1.84;1358
"1820-02-02";1.67;1359
"1820-02-03";1.5;1360
"1820-02-04";1.33;1361
"1820-02-05";1.17;1362
"1820-02-06";1.08;1363
"1820-02-07";1;1364
"1820-02-08";0.84;1365
"1820-02-09";0.75;1366
"1820-02-10";0.67;1367
"1820-02-11";1.17;1368
"1820-02-12";0.84;1369
"1820-02-13";0.75;1370
"1820-02-14";0.67;1371
"1820-02-15";0.67;1372
"1820-02-16";0.67;1373
"1820-02-17";0.58;1374
"1820-02-18";0.5;1375
"1820-02-19";0.5;1376
"1820-02-20";0.67;1377
"1820-02-21";0.84;1378
"1820-02-22";0.92;1379
"1820-02-23";1.41;1380
"1820-02-24";1.75;1381
"1820-02-25";1.75;1382
"1820-02-26";1.84;1383
"1820-02-27";1.84;1384
"1820-02-28";2.5;1385
"1820-03-01";2.33;1387
"1820-03-02";1.84;1388
"1820-03-03";1.5;1389
"1820-03-04";1.25;1390
"1820-03-05";1.17;1391
"1820-03-06";1;1392
"1820-03-07";0.92;1393
"1820-03-08";0.84;1394
"1820-03-09";0.75;1395
"1820-03-10";0.75;1396
"1820-03-11";0.75;1397
"1820-03-12";0.67;1398
"1820-03-13";0.75;1399
"1820-03-14";1.33;1400
"1820-03-15";1.17;1401
"1820-03-16";1.17;1402
"1820-03-17";1.17;1403
"1820-03-18";1.08;1404
"1820-03-19";1;1405
"1820-03-20";0.92;1406
"1820-03-21";0.92;1407
"1820-03-22";0.84;1408
"1820-03-23";0.75;1409
"1820-03-24";0.75;1410
"1820-03-25";0.67;1411
"1820-03-26";0.67;1412
"1820-03-27";0.67;1413
"1820-03-28";0.75;1414
"1820-03-29";0.67;1415
"1820-03-30";0.75;1416
"1820-03-31";0.75;1417
"1820-04-01";0.84;1418
"1820-04-02";0.92;1419
"1820-04-03";1;1420
"1820-04-04";1.08;1421
"1820-04-05";1.08;1422
"1820-04-06";1.08;1423
"1820-04-07";1.17;1424
"1820-04-08";1.25;1425
"1820-04-09";1.25;1426
"1820-04-10";1.25;1427
"1820-04-11";1.08;1428
"1820-04-12";1;1429
"1820-04-13";1;1430
"1820-04-14";1;1431
"1820-04-15";1;1432
"1820-04-16";1.25;1433
"1820-04-17";3.17;1434
"1820-04-18";2.5;1435
"1820-04-19";1.84;1436
"1820-04-20";1.58;1437
"1820-04-21";1.41;1438
"1820-04-22";1.33;1439
"1820-04-23";1.25;1440
"1820-04-24";1.25;1441
"1820-04-25";1.17;1442
"1820-04-26";1;1443
"1820-04-27";0.92;1444
"1820-04-28";0.84;1445
"1820-04-29";0.67;1446
"1820-04-30";0.67;1447
"1820-05-01";0.58;1448
"1820-05-02";0.58;1449
"1820-05-03";0.5;1450
"1820-05-04";0.5;1451
"1820-05-05";0.5;1452
"1820-05-06";0.5;1453
"1820-05-07";0.5;1454
"1820-05-08";0.41;1455
"1820-05-09";0.41;1456
"1820-05-10";0.41;1457
"1820-05-11";0.41;1458
"1820-05-12";0.41;1459
"1820-05-13";0.5;1460
"1820-05-14";0.58;1461
"1820-05-15";0.67;1462
"1820-05-16";0.75;1463
"1820-05-17";0.84;1464
"1820-05-18";0.84;1465
"1820-05-19";0.75;1466
"1820-05-20";0.67;1467
"1820-05-21";0.67;1468
"1820-05-22";0.75;1469
"1820-05-23";1;1470
"1820-05-24";0.92;1471
"1820-05-25";0.92;1472
"1820-05-26";0.84;1473
"1820-05-27";0.84;1474
"1820-05-28";0.84;1475
"1820-05-29";0.92;1476
"1820-05-30";1;1477
"1820-05-31";1.25;1478
"1820-06-01";1.25;1479
"1820-06-02";1.17;1480
"1820-06-03";1.08;1481
"1820-06-04";1;1482
"1820-06-05";0.84;1483
"1820-06-06";0.75;1484
"1820-06-07";0.67;1485
"1820-06-08";0.67;1486
"1820-06-09";0.75;1487
"1820-06-10";0.75;1488
"1820-06-11";0.67;1489
"1820-06-12";0.67;1490
"1820-06-13";0.67;1491
"1820-06-14";0.67;1492
"1820-06-15";0.67;1493
"1820-06-16";0.75;1494
"1820-06-17";0.67;1495
"1820-06-18";0.67;1496
"1820-06-19";0.78;1497
"1820-06-20";0.67;1498
"1820-06-21";0.67;1499
"1820-06-22";0.67;1500
"1820-06-23";0.75;1501
"1820-06-24";0.75;1502
"1820-06-25";0.75;1503
"1820-06-26";0.75;1504
"1820-06-27";0.84;1505
"1820-06-28";0.84;1506
"1820-06-29";0.84;1507
"1820-06-30";0.84;1508
"1820-07-01";0.84;1509
"1820-07-02";0.84;1510
"1820-07-03";0.84;1511
"1820-07-04";0.92;1512
"1820-07-05";0.84;1513
"1820-07-06";0.67;1514
"1820-07-07";0.58;1515
"1820-07-08";0.67;1516
"1820-07-09";0.67;1517
"1820-07-10";0.75;1518
"1820-07-11";0.67;1519
"1820-07-12";0.58;1520
"1820-07-13";0.58;1521
"1820-07-14";0.5;1522
"1820-07-15";0.58;1523
"1820-07-16";0.67;1524
"1820-07-17";0.58;1525
"1820-07-18";0.58;1526
"1820-07-19";0.67;1527
"1820-07-20";0.75;1528
"1820-07-21";0.84;1529
"1820-07-22";1.33;1530
"1820-07-23";1.33;1531
"1820-07-24";1.25;1532
"1820-07-25";1.25;1533
"1820-07-26";1.41;1534
"1820-07-27";1.33;1535
"1820-07-28";1.33;1536
"1820-07-29";1.5;1537
"1820-07-30";1.25;1538
"1820-07-31";1.17;1539
"1820-08-01";1.08;1540
"1820-08-02";1;1541
"1820-08-03";1;1542
"1820-08-04";0.92;1543
"1820-08-05";0.84;1544
"1820-08-06";0.84;1545
"1820-08-07";0.84;1546
"1820-08-08";0.84;1547
"1820-08-09";0.75;1548
"1820-08-10";0.75;1549
"1820-08-11";0.75;1550
"1820-08-12";0.75;1551
"1820-08-13";0.75;1552
"1820-08-14";0.75;1553
"1820-08-15";0.75;1554
"1820-08-16";0.86;1555
"1820-08-17";0.75;1556
"1820-08-18";0.67;1557
"1820-08-19";0.67;1558
"1820-08-20";0.75;1559
"1820-08-21";0.84;1560
"1820-08-22";0.92;1561
"1820-08-23";1.58;1562
"1820-08-24";1.84;1563
"1820-08-25";0.92;1564
"1820-08-26";1;1565
"1820-08-27";0.92;1566
"1820-08-28";0.92;1567
"1820-08-29";0.84;1568
"1820-08-30";0.84;1569
"1820-08-31";0.84;1570
"1820-09-01";0.92;1571
"1820-09-02";1;1572
"1820-09-03";0.92;1573
"1820-09-04";0.84;1574
"1820-09-05";0.75;1575
"1820-09-06";0.67;1576
"1820-09-07";0.75;1577
"1820-09-08";0.75;1578
"1820-09-09";0.84;1579
"1820-09-10";0.75;1580
"1820-09-11";0.67;1581
"1820-09-12";0.58;1582
"1820-09-13";0.5;1583
"1820-09-14";0.5;1584
"1820-09-15";0.41;1585
"1820-09-16";0.41;1586
"1820-09-17";0.41;1587
"1820-09-18";0.33;1588
"1820-09-19";0.33;1589
"1820-09-20";0.41;1590
"1820-09-21";1;1591
"1820-09-22";1.08;1592
"1820-09-23";1;1593
"1820-09-24";0.92;1594
"1820-09-25";0.92;1595
"1820-09-26";0.92;1596
"1820-09-27";0.84;1597
"1820-09-28";0.75;1598
"1820-09-29";0.67;1599
"1820-09-30";0.67;1600
"1820-10-01";0.67;1601
"1820-10-02";0.5;1602
"1820-10-03";0.5;1603
"1820-10-04";0.41;1604
"1820-10-05";0.41;1605
"1820-10-06";0.41;1606
"1820-10-07";0.33;1607
"1820-10-08";0.5;1608
"1820-10-09";0.41;1609
"1820-10-10";0.33;1610
"1820-10-11";0.33;1611
"1820-10-12";0.33;1612
"1820-10-13";0.33;1613
"1820-10-14";0.25;1614
"1820-10-15";0.25;1615
"1820-10-16";2.38;1616
"1820-10-17";2;1617
"1820-10-18";1.41;1618
"1820-10-19";1.67;1619
"1820-10-20";1.58;1620
"1820-10-21";1.84;1621
"1820-10-22";2.08;1622
"1820-10-23";2.33;1623
"1820-10-24";2.67;1624
"1820-10-25";2.67;1625
"1820-10-26";3.67;1626
"1820-10-27";4.08;1627
"1820-10-28";3.92;1628
"1820-10-29";3.17;1629
"1820-10-30";3;1630
"1820-10-31";2.75;1631
"1820-11-01";2.5;1632
"1820-11-02";2.41;1633
"1820-11-03";2.33;1634
"1820-11-04";2.5;1635
"1820-11-05";2.5;1636
"1820-11-06";3.58;1637
"1820-11-07";3.41;1638
"1820-11-08";3.08;1639
"1820-11-09";3.78;1640
"1820-11-10";3;1641
"1820-11-11";2.41;1642
"1820-11-12";2;1643
"1820-11-13";1.67;1644
"1820-11-14";1.5;1645
"1820-11-15";1.5;1646
"1820-11-16";1.5;1647
"1820-11-17";1.33;1648
"1820-11-18";1.17;1649
"1820-11-19";1.08;1650
"1820-11-20";1;1651
"1820-11-21";1;1652
"1820-11-22";1.08;1653
"1820-11-23";1.08;1654
"1820-11-24";1.08;1655
"1820-11-25";1.17;1656
"1820-11-26";2.17;1657
"1820-11-27";1.25;1658
"1820-11-28";1.33;1659
"1820-11-29";1.25;1660
"1820-11-30";1.08;1661
"1820-12-01";1;1662
"1820-12-02";0.73;1663
"1820-12-03";0.84;1664
"1820-12-04";0.75;1665
"1820-12-05";0.73;1666
"1820-12-06";0.58;1667
"1820-12-07";0.58;1668
"1820-12-08";0.52;1669
"1820-12-09";0.5;1670
"1820-12-10";0.5;1671
"1820-12-11";0.5;1672
"1820-12-12";0.58;1673
"1820-12-13";0.67;1674
"1820-12-14";0.75;1675
"1820-12-15";0.75;1676
"1820-12-16";0.84;1677
"1820-12-17";1;1678
"1820-12-18";1.08;1679
"1820-12-19";1.25;1680
"1820-12-20";1.17;1681
"1820-12-21";1.08;1682
"1820-12-22";1;1683
"1820-12-23";0.84;1684
"1820-12-24";0.84;1685
"1820-12-25";0.75;1686
"1820-12-26";0.67;1687
"1820-12-27";0.58;1688
"1820-12-28";0.58;1689
"1820-12-29";0.67;1690
"1820-12-30";0.58;1691
"1820-12-31";0.5;1692
"1821-01-01";0.41;1693
"1821-01-02";0.17;1694
"1821-01-03";0.25;1695
"1821-01-04";0.75;1696
"1821-01-05";1.17;1697
"1821-01-06";1.67;1698
"1821-01-07";3.17;1699
"1821-01-08";2.25;1700
"1821-01-09";2.5;1701
"1821-01-10";4.5;1702
"1821-01-11";3.17;1703
"1821-01-12";3;1704
"1821-01-13";2.84;1705
"1821-01-14";3.17;1706
"1821-01-15";3.25;1707
"1821-01-16";3.5;1708
"1821-01-17";3.41;1709
"1821-01-18";2.84;1710
"1821-01-19";2.67;1711
"1821-01-20";2.58;1712
"1821-01-21";2.5;1713
"1821-01-22";2.33;1714
"1821-01-23";2.25;1715
"1821-01-24";2.08;1716
"1821-01-25";1.75;1717
"1821-01-26";1.5;1718
"1821-01-27";1.25;1719
"1821-01-28";1.08;1720
"1821-01-29";0.92;1721
"1821-01-30";0.84;1722
"1821-01-31";0.75;1723
"1821-02-01";0.67;1724
"1821-02-02";0.58;1725
"1821-02-03";0.5;1726
"1821-02-04";0.5;1727
"1821-02-05";0.5;1728
"1821-02-06";0.41;1729
"1821-02-07";0.41;1730
"1821-02-08";0.33;1731
"1821-02-09";0.33;1732
"1821-02-10";0.25;1733
"1821-02-11";0.25;1734
"1821-02-12";0.19;1735
"1821-02-13";0.17;1736
"1821-02-14";0.17;1737
"1821-02-15";0.17;1738
"1821-02-16";0.17;1739
"1821-02-17";0.17;1740
"1821-02-18";0.17;1741
"1821-02-19";0.08;1742
"1821-02-20";0.08;1743
"1821-02-21";0.08;1744
"1821-02-22";0;1745
"1821-02-23";0;1746
"1821-02-24";0;1747
"1821-02-25";0;1748
"1821-02-26";-0.06;1749
"1821-02-27";-0.06;1750
"1821-02-28";-0.06;1751
"1821-03-01";-0.06;1752
"1821-03-02";0.25;1753
"1821-03-03";0.19;1754
"1821-03-04";0.25;1755
"1821-03-05";0.41;1756
"1821-03-06";0.58;1757
"1821-03-07";0.75;1758
"1821-03-08";0.99;1759
"1821-03-09";1.33;1760
"1821-03-10";1.75;1761
"1821-03-11";1.84;1762
"1821-03-12";1.67;1763
"1821-03-13";1.67;1764
"1821-03-14";1.75;1765
"1821-03-15";1.58;1766
"1821-03-16";1.67;1767
"1821-03-17";1.75;1768
"1821-03-18";1.67;1769
"1821-03-19";1.58;1770
"1821-03-20";1.58;1771
"1821-03-21";1.58;1772
"1821-03-22";1.75;1773
"1821-03-23";1.84;1774
"1821-03-24";2.41;1775
"1821-03-25";2.08;1776
"1821-03-26";1.84;1777
"1821-03-27";1.84;1778
"1821-03-28";1.84;1779
"1821-03-29";2.92;1780
"1821-03-30";4.25;1781
"1821-03-31";4.67;1782
"1821-04-01";3.17;1783
"1821-04-02";2.84;1784
"1821-04-03";2.5;1785
"1821-04-04";2.38;1786
"1821-04-05";2.58;1787
"1821-04-06";2.67;1788
"1821-04-07";2.55;1789
"1821-04-08";2.25;1790
"1821-04-09";2.17;1791
"1821-04-10";2;1792
"1821-04-11";2.08;1793
"1821-04-12";2.25;1794
"1821-04-13";2.08;1795
"1821-04-14";1.92;1796
"1821-04-15";1.92;1797
"1821-04-16";2.67;1798
"1821-04-17";3;1799
"1821-04-18";2.92;1800
"1821-04-19";2.75;1801
"1821-04-20";2.5;1802
"1821-04-21";2.5;1803
"1821-04-22";2.5;1804
"1821-04-23";2.5;1805
"1821-04-24";2.5;1806
"1821-04-25";3;1807
"1821-04-26";2.84;1808
"1821-04-27";2.58;1809
"1821-04-28";2.92;1810
"1821-04-29";2.47;1811
"1821-04-30";2.85;1812
"1821-05-01";2;1813
"1821-05-02";2;1814
"1821-05-03";1.84;1815
"1821-05-04";1.84;1816
"1821-05-05";1.84;1817
"1821-05-06";2.17;1818
"1821-05-07";1.92;1819
"1821-05-08";1.75;1820
"1821-05-09";1.67;1821
"1821-05-10";1.5;1822
"1821-05-11";1.41;1823
"1821-05-12";1.41;1824
"1821-05-13";1.83;1825
"1821-05-14";1.25;1826
"1821-05-15";1.25;1827
"1821-05-16";1.17;1828
"1821-05-17";1.08;1829
"1821-05-18";1;1830
"1821-05-19";1.17;1831
"1821-05-20";1.08;1832
"1821-05-21";1.17;1833
"1821-05-22";1.25;1834
"1821-05-23";1.25;1835
"1821-05-24";1.33;1836
"1821-05-25";1.41;1837
"1821-05-26";1.5;1838
"1821-05-27";1.41;1839
"1821-05-28";1.41;1840
"1821-05-29";1.33;1841
"1821-05-30";1.25;1842
"1821-05-31";1.17;1843
"1821-06-01";1.08;1844
"1821-06-02";1.08;1845
"1821-06-03";1.08;1846
"1821-06-04";1.08;1847
"1821-06-05";1.33;1848
"1821-06-06";1.25;1849
"1821-06-07";1.17;1850
"1821-06-08";1.25;1851
"1821-06-09";1.17;1852
"1821-06-10";1.33;1853
"1821-06-11";1.41;1854
"1821-06-12";1.41;1855
"1821-06-13";1.17;1856
"1821-06-14";1.08;1857
"1821-06-15";1;1858
"1821-06-16";1;1859
"1821-06-17";0.92;1860
"1821-06-18";0.92;1861
"1821-06-19";0.84;1862
"1821-06-20";0.75;1863
"1821-06-21";0.75;1864
"1821-06-22";0.84;1865
"1821-06-23";0.75;1866
"1821-06-24";0.67;1867
"1821-06-25";0.58;1868
"1821-06-26";0.58;1869
"1821-06-27";0.5;1870
"1821-06-28";0.5;1871
"1821-06-29";0.58;1872
"1821-06-30";0.67;1873
"1821-07-01";0.67;1874
"1821-07-02";0.67;1875
"1821-07-03";0.84;1876
"1821-07-04";1.33;1877
"1821-07-05";1.67;1878
"1821-07-06";1.84;1879
"1821-07-07";1.5;1880
"1821-07-08";1.25;1881
"1821-07-09";1.33;1882
"1821-07-10";1.92;1883
"1821-07-11";1.67;1884
"1821-07-12";1.33;1885
"1821-07-13";1.17;1886
"1821-07-14";1.08;1887
"1821-07-15";1.08;1888
"1821-07-16";1.33;1889
"1821-07-17";1.25;1890
"1821-07-18";1.25;1891
"1821-07-19";1.17;1892
"1821-07-20";1.08;1893
"1821-07-21";1.08;1894
"1821-07-22";1.08;1895
"1821-07-23";1.25;1896
"1821-07-24";1.33;1897
"1821-07-25";1.67;1898
"1821-07-26";2;1899
"1821-07-27";1.5;1900
"1821-07-28";1.33;1901
"1821-07-29";1.17;1902
"1821-07-30";1.08;1903
"1821-07-31";1.08;1904
"1821-08-01";1.08;1905
"1821-08-02";1;1906
"1821-08-03";1;1907
"1821-08-04";1;1908
"1821-08-05";1;1909
"1821-08-06";1;1910
"1821-08-07";1;1911
"1821-08-08";1;1912
"1821-08-09";0.98;1913
"1821-08-10";0.92;1914
"1821-08-11";0.84;1915
"1821-08-12";1.17;1916
"1821-08-13";2;1917
"1821-08-14";1.92;1918
"1821-08-15";1.84;1919
"1821-08-16";1.92;1920
"1821-08-17";2.84;1921
"1821-08-18";2.25;1922
"1821-08-19";2;1923
"1821-08-20";1.84;1924
"1821-08-21";1.67;1925
"1821-08-22";1.5;1926
"1821-08-23";1.33;1927
"1821-08-24";1.25;1928
"1821-08-25";1.08;1929
"1821-08-26";1.08;1930
"1821-08-27";1;1931
"1821-08-28";1;1932
"1821-08-29";0.92;1933
"1821-08-30";0.92;1934
"1821-08-31";1.08;1935
"1821-09-01";1.08;1936
"1821-09-02";1.08;1937
"1821-09-03";1.25;1938
"1821-09-04";1.17;1939
"1821-09-05";1.25;1940
"1821-09-06";1.41;1941
"1821-09-07";1.33;1942
"1821-09-08";1.25;1943
"1821-09-09";1.25;1944
"1821-09-10";1.08;1945
"1821-09-11";1;1946
"1821-09-12";0.92;1947
"1821-09-13";0.84;1948
"1821-09-14";0.84;1949
"1821-09-15";0.75;1950
"1821-09-16";0.84;1951
"1821-09-17";0.75;1952
